,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,timestamp,PM2.5,humidity,temperature
4276,4276,4276,4276,4276,4276,21/11/2020 16:00,32.2,87.4,29.8
4277,4277,4277,4277,4277,4277,21/11/2020 17:00,29.6,97.5,28.7
4278,4278,4278,4278,4278,4278,21/11/2020 18:00,31.5,99.6,28.1
4279,4279,4279,4279,4279,4279,21/11/2020 19:00,32.0,100.0,27.7
4280,4280,4280,4280,4280,4280,21/11/2020 20:00,32.7,100.0,27.3
4281,4281,4281,4281,4281,4281,21/11/2020 21:00,33.6,100.0,27.1
4282,4282,4282,4282,4282,4282,21/11/2020 22:00,36.0,100.0,26.9
4283,4283,4283,4283,4283,4283,21/11/2020 23:00,38.4,100.0,26.6
4284,4284,4284,4284,4284,4284,22/11/2020 00:00,40.0,100.0,26.2
4285,4285,4285,4285,4285,4285,22/11/2020 01:00,41.3,100.0,25.8
4286,4286,4286,4286,4286,4286,22/11/2020 02:00,42.7,100.0,25.6
4287,4287,4287,4287,4287,4287,22/11/2020 03:00,39.8,100.0,25.4
4288,4288,4288,4288,4288,4288,22/11/2020 04:00,38.4,100.0,25.3
4289,4289,4289,4289,4289,4289,22/11/2020 05:00,39.6,100.0,25.2
4290,4290,4290,4290,4290,4290,22/11/2020 06:00,40.7,100.0,25.3
4291,4291,4291,4291,4291,4291,22/11/2020 07:00,47.4,100.0,25.7
4292,4292,4292,4292,4292,4292,22/11/2020 08:00,55.8,100.0,26.0
4293,4293,4293,4293,4293,4293,22/11/2020 09:00,52.5,100.0,26.7
4294,4294,4294,4294,4294,4294,22/11/2020 10:00,52.5,100.0,27.0
4295,4295,4295,4295,4295,4295,22/11/2020 11:00,46.6,99.8,27.6
4296,4296,4296,4296,4296,4296,22/11/2020 12:00,35.3,96.7,28.6
4297,4297,4297,4297,4297,4297,22/11/2020 13:00,35.2,95.3,28.9
4298,4298,4298,4298,4298,4298,22/11/2020 14:00,32.0,92.6,29.3
4299,4299,4299,4299,4299,4299,22/11/2020 15:00,31.8,89.6,29.4
4300,4300,4300,4300,4300,4300,22/11/2020 16:00,29.4,88.2,29.3
4301,4301,4301,4301,4301,4301,22/11/2020 17:00,30.0,89.4,29.3
4302,4302,4302,4302,4302,4302,22/11/2020 18:00,34.5,97.8,28.3
4303,4303,4303,4303,4303,4303,22/11/2020 19:00,38.8,99.9,28.1
4304,4304,4304,4304,4304,4304,22/11/2020 20:00,37.3,100.0,27.7
4305,4305,4305,4305,4305,4305,22/11/2020 21:00,35.5,100.0,27.3
4306,4306,4306,4306,4306,4306,22/11/2020 22:00,37.5,100.0,27.1
4307,4307,4307,4307,4307,4307,22/11/2020 23:00,36.6,100.0,26.9
4308,4308,4308,4308,4308,4308,23/11/2020 00:00,34.6,100.0,26.6
4309,4309,4309,4309,4309,4309,23/11/2020 01:00,34.2,100.0,26.2
4310,4310,4310,4310,4310,4310,23/11/2020 02:00,32.4,100.0,25.9
4311,4311,4311,4311,4311,4311,23/11/2020 03:00,30.6,100.0,25.9
4312,4312,4312,4312,4312,4312,23/11/2020 04:00,30.3,100.0,25.8
4313,4313,4313,4313,4313,4313,23/11/2020 05:00,33.5,100.0,25.7
4314,4314,4314,4314,4314,4314,23/11/2020 06:00,40.9,100.0,25.4
4315,4315,4315,4315,4315,4315,23/11/2020 07:00,49.2,100.0,25.6
4316,4316,4316,4316,4316,4316,23/11/2020 08:00,63.1,100.0,26.1
4317,4317,4317,4317,4317,4317,23/11/2020 09:00,54.2,100.0,26.8
4318,4318,4318,4318,4318,4318,23/11/2020 10:00,48.4,95.9,27.8
4319,4319,4319,4319,4319,4319,23/11/2020 11:00,37.1,89.8,28.8
4320,4320,4320,4320,4320,4320,23/11/2020 12:00,39.0,89.8,28.8
4321,4321,4321,4321,4321,4321,23/11/2020 13:00,36.6,90.7,28.7
4322,4322,4322,4322,4322,4322,23/11/2020 14:00,32.3,89.0,29.0
4323,4323,4323,4323,4323,4323,23/11/2020 15:00,28.5,88.7,29.1
4324,4324,4324,4324,4324,4324,23/11/2020 16:00,28.0,89.0,29.0
4325,4325,4325,4325,4325,4325,23/11/2020 17:00,28.9,90.2,28.6
4326,4326,4326,4326,4326,4326,23/11/2020 18:00,34.4,93.2,28.2
4327,4327,4327,4327,4327,4327,23/11/2020 19:00,36.4,95.7,27.4
4328,4328,4328,4328,4328,4328,23/11/2020 20:00,38.4,97.9,26.9
4329,4329,4329,4329,4329,4329,23/11/2020 21:00,39.2,98.6,26.7
4330,4330,4330,4330,4330,4330,23/11/2020 22:00,41.4,99.1,26.7
4331,4331,4331,4331,4331,4331,23/11/2020 23:00,41.9,99.8,26.6
4332,4332,4332,4332,4332,4332,24/11/2020 00:00,39.5,99.7,26.3
4333,4333,4333,4333,4333,4333,24/11/2020 01:00,40.5,100.0,26.3
4334,4334,4334,4334,4334,4334,24/11/2020 02:00,44.9,100.0,25.8
4335,4335,4335,4335,4335,4335,24/11/2020 03:00,45.7,100.0,25.2
4336,4336,4336,4336,4336,4336,24/11/2020 04:00,48.2,100.0,24.9
4337,4337,4337,4337,4337,4337,24/11/2020 05:00,52.7,100.0,24.8
4338,4338,4338,4338,4338,4338,24/11/2020 06:00,50.4,100.0,24.8
4339,4339,4339,4339,4339,4339,24/11/2020 07:00,49.2,100.0,24.9
4340,4340,4340,4340,4340,4340,24/11/2020 08:00,44.1,99.7,25.5
4341,4341,4341,4341,4341,4341,24/11/2020 09:00,44.7,98.0,25.9
4342,4342,4342,4342,4342,4342,24/11/2020 10:00,40.8,94.0,26.8
4343,4343,4343,4343,4343,4343,24/11/2020 11:00,38.8,93.9,26.9
4344,4344,4344,4344,4344,4344,24/11/2020 12:00,41.1,92.0,27.3
4345,4345,4345,4345,4345,4345,24/11/2020 13:00,44.6,91.9,27.3
4346,4346,4346,4346,4346,4346,24/11/2020 14:00,47.6,93.5,27.2
4347,4347,4347,4347,4347,4347,24/11/2020 15:00,53.0,98.9,26.4
4348,4348,4348,4348,4348,4348,24/11/2020 16:00,39.6,94.1,27.1
4349,4349,4349,4349,4349,4349,24/11/2020 17:00,38.5,93.1,26.9
4350,4350,4350,4350,4350,4350,24/11/2020 18:00,43.9,95.8,26.4
4351,4351,4351,4351,4351,4351,24/11/2020 19:00,50.1,99.0,25.9
4352,4352,4352,4352,4352,4352,24/11/2020 20:00,51.3,99.8,25.5
4353,4353,4353,4353,4353,4353,24/11/2020 21:00,52.0,99.9,25.3
4354,4354,4354,4354,4354,4354,24/11/2020 22:00,52.3,100.0,25.0
4355,4355,4355,4355,4355,4355,24/11/2020 23:00,50.4,99.9,24.9
4356,4356,4356,4356,4356,4356,25/11/2020 00:00,51.7,100.0,24.9
4357,4357,4357,4357,4357,4357,25/11/2020 01:00,52.0,100.0,24.9
4358,4358,4358,4358,4358,4358,25/11/2020 02:00,53.9,100.0,24.8
4359,4359,4359,4359,4359,4359,25/11/2020 03:00,58.9,100.0,24.5
4360,4360,4360,4360,4360,4360,25/11/2020 04:00,66.4,100.0,24.4
4361,4361,4361,4361,4361,4361,25/11/2020 05:00,71.1,100.0,24.1
4362,4362,4362,4362,4362,4362,25/11/2020 06:00,70.4,100.0,24.2
4363,4363,4363,4363,4363,4363,25/11/2020 07:00,70.9,100.0,24.6
4364,4364,4364,4364,4364,4364,25/11/2020 08:00,74.7,100.0,25.0
4365,4365,4365,4365,4365,4365,25/11/2020 09:00,70.3,97.8,25.7
4366,4366,4366,4366,4366,4366,25/11/2020 10:00,57.4,93.3,26.9
4367,4367,4367,4367,4367,4367,25/11/2020 11:00,48.7,91.1,27.6
4368,4368,4368,4368,4368,4368,25/11/2020 12:00,49.8,88.9,28.1
4369,4369,4369,4369,4369,4369,25/11/2020 13:00,41.8,85.2,28.6
4370,4370,4370,4370,4370,4370,25/11/2020 14:00,42.4,86.1,28.4
4371,4371,4371,4371,4371,4371,25/11/2020 15:00,39.1,83.7,28.6
4372,4372,4372,4372,4372,4372,25/11/2020 16:00,38.6,84.3,28.5
4373,4373,4373,4373,4373,4373,25/11/2020 17:00,46.3,89.9,28.0
4374,4374,4374,4374,4374,4374,25/11/2020 18:00,45.7,92.7,27.6
4375,4375,4375,4375,4375,4375,25/11/2020 19:00,41.4,98.3,26.7
4376,4376,4376,4376,4376,4376,25/11/2020 20:00,41.9,100.0,25.9
4377,4377,4377,4377,4377,4377,25/11/2020 21:00,45.0,99.5,25.6
4378,4378,4378,4378,4378,4378,25/11/2020 22:00,43.4,99.9,25.5
4379,4379,4379,4379,4379,4379,25/11/2020 23:00,48.0,100.0,25.2
4380,4380,4380,4380,4380,4380,26/11/2020 00:00,50.7,100.0,25.0
4381,4381,4381,4381,4381,4381,26/11/2020 01:00,47.7,100.0,24.9
4382,4382,4382,4382,4382,4382,26/11/2020 02:00,46.6,100.0,25.0
4383,4383,4383,4383,4383,4383,26/11/2020 03:00,45.4,100.0,25.0
4384,4384,4384,4384,4384,4384,26/11/2020 04:00,47.0,100.0,24.9
4385,4385,4385,4385,4385,4385,26/11/2020 05:00,50.5,100.0,24.8
4386,4386,4386,4386,4386,4386,26/11/2020 06:00,51.6,100.0,24.7
4387,4387,4387,4387,4387,4387,26/11/2020 07:00,75.4,100.0,24.6
4388,4388,4388,4388,4388,4388,26/11/2020 08:00,58.4,98.9,25.5
4389,4389,4389,4389,4389,4389,26/11/2020 09:00,41.5,90.9,27.1
4390,4390,4390,4390,4390,4390,26/11/2020 10:00,34.3,85.4,28.4
4391,4391,4391,4391,4391,4391,26/11/2020 11:00,37.1,82.3,29.3
4392,4392,4392,4392,4392,4392,26/11/2020 12:00,38.8,82.7,29.0
4393,4393,4393,4393,4393,4393,26/11/2020 13:00,36.8,81.5,29.2
4394,4394,4394,4394,4394,4394,26/11/2020 14:00,37.5,81.1,29.3
4395,4395,4395,4395,4395,4395,26/11/2020 15:00,37.8,81.4,29.0
4396,4396,4396,4396,4396,4396,26/11/2020 16:00,37.8,81.6,29.0
4397,4397,4397,4397,4397,4397,26/11/2020 17:00,36.6,84.4,28.8
4398,4398,4398,4398,4398,4398,26/11/2020 18:00,34.4,87.1,28.2
4399,4399,4399,4399,4399,4399,26/11/2020 19:00,34.9,88.6,27.4
4400,4400,4400,4400,4400,4400,26/11/2020 20:00,35.8,92.1,26.9
4401,4401,4401,4401,4401,4401,26/11/2020 21:00,37.5,93.9,26.5
4402,4402,4402,4402,4402,4402,26/11/2020 22:00,40.9,94.8,26.4
4403,4403,4403,4403,4403,4403,26/11/2020 23:00,39.4,93.2,26.2
4404,4404,4404,4404,4404,4404,27/11/2020 00:00,39.9,95.1,25.9
4405,4405,4405,4405,4405,4405,27/11/2020 01:00,44.1,98.0,25.6
4406,4406,4406,4406,4406,4406,27/11/2020 02:00,44.7,98.2,25.6
4407,4407,4407,4407,4407,4407,27/11/2020 03:00,48.3,98.8,25.6
4408,4408,4408,4408,4408,4408,27/11/2020 04:00,51.9,97.4,25.4
4409,4409,4409,4409,4409,4409,27/11/2020 05:00,64.8,99.8,25.4
4410,4410,4410,4410,4410,4410,27/11/2020 06:00,67.3,99.3,25.3
4411,4411,4411,4411,4411,4411,27/11/2020 07:00,63.2,99.8,25.1
4412,4412,4412,4412,4412,4412,27/11/2020 08:00,51.9,95.8,25.2
4413,4413,4413,4413,4413,4413,27/11/2020 09:00,49.9,88.1,26.1
4414,4414,4414,4414,4414,4414,27/11/2020 10:00,49.1,84.1,26.9
4415,4415,4415,4415,4415,4415,27/11/2020 11:00,45.8,81.5,27.4
4416,4416,4416,4416,4416,4416,27/11/2020 12:00,45.0,80.4,27.7
4417,4417,4417,4417,4417,4417,27/11/2020 13:00,45.9,80.9,27.5
4418,4418,4418,4418,4418,4418,27/11/2020 14:00,45.8,81.2,27.5
4419,4419,4419,4419,4419,4419,27/11/2020 15:00,47.8,80.2,27.6
4420,4420,4420,4420,4420,4420,27/11/2020 16:00,45.4,80.6,27.2
4421,4421,4421,4421,4421,4421,27/11/2020 17:00,41.4,81.5,26.6
4422,4422,4422,4422,4422,4422,27/11/2020 18:00,43.2,83.7,25.3
4423,4423,4423,4423,4423,4423,27/11/2020 19:00,46.5,86.3,24.3
4424,4424,4424,4424,4424,4424,27/11/2020 20:00,47.4,88.1,23.2
4425,4425,4425,4425,4425,4425,27/11/2020 21:00,46.5,88.2,22.7
4426,4426,4426,4426,4426,4426,27/11/2020 22:00,42.4,88.5,22.4
4427,4427,4427,4427,4427,4427,27/11/2020 23:00,38.5,88.6,22.2
4428,4428,4428,4428,4428,4428,28/11/2020 00:00,38.7,89.3,21.8
4429,4429,4429,4429,4429,4429,28/11/2020 01:00,38.3,90.3,21.6
4430,4430,4430,4430,4430,4430,28/11/2020 02:00,45.1,90.8,21.6
4431,4431,4431,4431,4431,4431,28/11/2020 03:00,36.1,91.4,21.4
4432,4432,4432,4432,4432,4432,28/11/2020 04:00,37.6,93.9,20.9
4433,4433,4433,4433,4433,4433,28/11/2020 05:00,46.9,95.3,20.6
4434,4434,4434,4434,4434,4434,28/11/2020 06:00,38.6,95.6,20.4
4435,4435,4435,4435,4435,4435,28/11/2020 07:00,35.4,92.8,20.4
4436,4436,4436,4436,4436,4436,28/11/2020 08:00,36.7,92.4,20.4
4437,4437,4437,4437,4437,4437,28/11/2020 09:00,37.2,88.7,21.1
4438,4438,4438,4438,4438,4438,28/11/2020 10:00,37.4,85.8,21.5
4439,4439,4439,4439,4439,4439,28/11/2020 11:00,42.3,84.0,22.5
4440,4440,4440,4440,4440,4440,28/11/2020 12:00,45.4,81.5,23.5
4441,4441,4441,4441,4441,4441,28/11/2020 13:00,43.4,80.5,23.9
4442,4442,4442,4442,4442,4442,28/11/2020 14:00,39.7,79.8,24.0
4443,4443,4443,4443,4443,4443,28/11/2020 15:00,37.4,78.6,24.3
4444,4444,4444,4444,4444,4444,28/11/2020 16:00,40.8,80.3,24.5
4445,4445,4445,4445,4445,4445,28/11/2020 17:00,44.6,82.7,24.2
4446,4446,4446,4446,4446,4446,28/11/2020 18:00,47.0,84.2,23.7
4447,4447,4447,4447,4447,4447,28/11/2020 19:00,37.3,78.5,22.8
4448,4448,4448,4448,4448,4448,28/11/2020 20:00,34.0,78.9,21.8
4449,4449,4449,4449,4449,4449,28/11/2020 21:00,34.4,80.0,21.4
4450,4450,4450,4450,4450,4450,28/11/2020 22:00,35.1,80.8,21.2
4451,4451,4451,4451,4451,4451,28/11/2020 23:00,33.4,81.0,20.8
4452,4452,4452,4452,4452,4452,29/11/2020 00:00,31.8,81.7,20.5
4453,4453,4453,4453,4453,4453,29/11/2020 01:00,30.5,83.0,20.1
4454,4454,4454,4454,4454,4454,29/11/2020 02:00,29.8,81.1,19.7
4455,4455,4455,4455,4455,4455,29/11/2020 03:00,28.3,79.3,19.5
4456,4456,4456,4456,4456,4456,29/11/2020 04:00,28.2,78.0,19.2
4457,4457,4457,4457,4457,4457,29/11/2020 05:00,28.2,78.9,19.1
4458,4458,4458,4458,4458,4458,29/11/2020 06:00,28.5,79.7,18.9
4459,4459,4459,4459,4459,4459,29/11/2020 07:00,30.2,80.8,18.8
4460,4460,4460,4460,4460,4460,29/11/2020 08:00,30.2,79.7,19.1
4461,4461,4461,4461,4461,4461,29/11/2020 09:00,31.9,77.0,19.6
4462,4462,4462,4462,4462,4462,29/11/2020 10:00,31.3,69.4,20.7
4463,4463,4463,4463,4463,4463,29/11/2020 11:00,31.3,65.4,22.0
4464,4464,4464,4464,4464,4464,29/11/2020 12:00,30.7,65.0,22.5
4465,4465,4465,4465,4465,4465,29/11/2020 13:00,30.5,64.7,22.8
4466,4466,4466,4466,4466,4466,29/11/2020 14:00,30.0,65.7,23.0
4467,4467,4467,4467,4467,4467,29/11/2020 15:00,31.3,66.3,23.2
4468,4468,4468,4468,4468,4468,29/11/2020 16:00,32.7,67.6,22.9
4469,4469,4469,4469,4469,4469,29/11/2020 17:00,34.7,69.1,22.6
4470,4470,4470,4470,4470,4470,29/11/2020 18:00,38.1,71.8,22.2
4471,4471,4471,4471,4471,4471,29/11/2020 19:00,41.6,72.9,22.2
4472,4472,4472,4472,4472,4472,29/11/2020 20:00,42.7,74.6,22.2
4473,4473,4473,4473,4473,4473,29/11/2020 21:00,44.7,75.7,22.1
4474,4474,4474,4474,4474,4474,29/11/2020 22:00,42.1,74.0,21.8
4475,4475,4475,4475,4475,4475,29/11/2020 23:00,36.4,73.5,21.3
4476,4476,4476,4476,4476,4476,30/11/2020 00:00,34.4,72.9,20.9
4477,4477,4477,4477,4477,4477,30/11/2020 01:00,40.75,74.7,20.5
4478,4478,4478,4478,4478,4478,30/11/2020 02:00,47.1,75.5,20.0
4479,4479,4479,4479,4479,4479,30/11/2020 03:00,58.9,78.6,19.5
4480,4480,4480,4480,4480,4480,30/11/2020 04:00,34.8,78.5,19.0
4481,4481,4481,4481,4481,4481,30/11/2020 05:00,31.7,74.3,18.8
4482,4482,4482,4482,4482,4482,30/11/2020 06:00,32.3,74.1,18.6
4483,4483,4483,4483,4483,4483,30/11/2020 07:00,33.0,72.5,18.2
4484,4484,4484,4484,4484,4484,30/11/2020 08:00,33.7,70.6,18.4
4485,4485,4485,4485,4485,4485,30/11/2020 09:00,35.2,67.0,19.8
4486,4486,4486,4486,4486,4486,30/11/2020 10:00,38.6,64.4,21.2
4487,4487,4487,4487,4487,4487,30/11/2020 11:00,34.4,58.6,23.2
4488,4488,4488,4488,4488,4488,30/11/2020 12:00,34.7,61.2,22.3
4489,4489,4489,4489,4489,4489,30/11/2020 13:00,33.4,60.3,22.9
4490,4490,4490,4490,4490,4490,30/11/2020 14:00,33.6,61.6,23.1
4491,4491,4491,4491,4491,4491,30/11/2020 15:00,33.4,61.4,23.2
4492,4492,4492,4492,4492,4492,30/11/2020 16:00,33.0,61.5,23.2
4493,4493,4493,4493,4493,4493,30/11/2020 17:00,33.9,61.9,23.4
4494,4494,4494,4494,4494,4494,30/11/2020 18:00,37.4,63.0,23.3
4495,4495,4495,4495,4495,4495,30/11/2020 19:00,38.8,64.3,23.2
4496,4496,4496,4496,4496,4496,30/11/2020 20:00,41.2,65.0,23.2
4497,4497,4497,4497,4497,4497,30/11/2020 21:00,46.8,66.7,23.0
4498,4498,4498,4498,4498,4498,30/11/2020 22:00,49.8,70.0,22.7
4499,4499,4499,4499,4499,4499,30/11/2020 23:00,44.2,68.5,22.2
4500,4500,4500,4500,4500,4500,01/12/2020 00:00,45.6,67.8,21.9
4501,4501,4501,4501,4501,4501,01/12/2020 01:00,49.6,70.0,21.5
4502,4502,4502,4502,4502,4502,01/12/2020 02:00,47.1,70.3,21.1
4503,4503,4503,4503,4503,4503,01/12/2020 03:00,59.4,69.9,20.8
4504,4504,4504,4504,4504,4504,01/12/2020 04:00,54.6,70.2,20.7
4505,4505,4505,4505,4505,4505,01/12/2020 05:00,48.7,71.3,20.5
4506,4506,4506,4506,4506,4506,01/12/2020 06:00,43.8,73.2,20.3
4507,4507,4507,4507,4507,4507,01/12/2020 07:00,45.6,74.1,20.1
4508,4508,4508,4508,4508,4508,01/12/2020 08:00,50.6,71.1,20.2
4509,4509,4509,4509,4509,4509,01/12/2020 09:00,51.6,72.0,20.4
4510,4510,4510,4510,4510,4510,01/12/2020 10:00,50.6,71.1,20.8
4511,4511,4511,4511,4511,4511,01/12/2020 11:00,50.2,68.5,21.1
4512,4512,4512,4512,4512,4512,01/12/2020 12:00,49.7,68.8,21.4
4513,4513,4513,4513,4513,4513,01/12/2020 13:00,46.7,68.7,21.6
4514,4514,4514,4514,4514,4514,01/12/2020 14:00,44.4,67.9,21.8
4515,4515,4515,4515,4515,4515,01/12/2020 15:00,42.7,67.7,22.0
4516,4516,4516,4516,4516,4516,01/12/2020 16:00,46.4,69.3,22.1
4517,4517,4517,4517,4517,4517,01/12/2020 17:00,51.2,72.2,21.3
4518,4518,4518,4518,4518,4518,01/12/2020 18:00,57.5,73.9,21.2
4519,4519,4519,4519,4519,4519,01/12/2020 19:00,56.2,74.2,21.1
4520,4520,4520,4520,4520,4520,01/12/2020 20:00,59.0,75.1,21.0
4521,4521,4521,4521,4521,4521,01/12/2020 21:00,60.1,72.8,21.2
4522,4522,4522,4522,4522,4522,01/12/2020 22:00,68.3,73.6,21.1
4523,4523,4523,4523,4523,4523,01/12/2020 23:00,65.6,77.1,20.7
4524,4524,4524,4524,4524,4524,02/12/2020 00:00,61.5,79.0,20.3
4525,4525,4525,4525,4525,4525,02/12/2020 01:00,77.5,81.0,20.1
4526,4526,4526,4526,4526,4526,02/12/2020 02:00,72.0,80.3,20.0
4527,4527,4527,4527,4527,4527,02/12/2020 03:00,61.4,80.9,19.9
4528,4528,4528,4528,4528,4528,02/12/2020 04:00,60.5,81.2,19.7
4529,4529,4529,4529,4529,4529,02/12/2020 05:00,54.4,79.7,19.7
4530,4530,4530,4530,4530,4530,02/12/2020 06:00,46.2,79.6,19.6
4531,4531,4531,4531,4531,4531,02/12/2020 07:00,51.1,85.8,18.9
4532,4532,4532,4532,4532,4532,02/12/2020 08:00,57.7,94.2,18.3
4533,4533,4533,4533,4533,4533,02/12/2020 09:00,58.1,98.8,18.3
4534,4534,4534,4534,4534,4534,02/12/2020 10:00,47.6,93.3,18.6
4535,4535,4535,4535,4535,4535,02/12/2020 11:00,54.4,85.7,19.7
4536,4536,4536,4536,4536,4536,02/12/2020 12:00,53.5,83.4,20.3
4537,4537,4537,4537,4537,4537,02/12/2020 13:00,52.9,81.0,21.0
4538,4538,4538,4538,4538,4538,02/12/2020 14:00,49.0,79.4,21.7
4539,4539,4539,4539,4539,4539,02/12/2020 15:00,50.1,79.1,22.1
4540,4540,4540,4540,4540,4540,02/12/2020 16:00,48.8,79.0,22.2
4541,4541,4541,4541,4541,4541,02/12/2020 17:00,50.5,79.5,22.1
4542,4542,4542,4542,4542,4542,02/12/2020 18:00,51.0,80.2,22.0
4543,4543,4543,4543,4543,4543,02/12/2020 19:00,55.8,82.1,21.7
4544,4544,4544,4544,4544,4544,02/12/2020 20:00,58.0,83.1,21.8
4545,4545,4545,4545,4545,4545,02/12/2020 21:00,65.6,84.2,21.7
4546,4546,4546,4546,4546,4546,02/12/2020 22:00,73.2,85.3,21.7
4547,4547,4547,4547,4547,4547,02/12/2020 23:00,72.6,86.6,21.4
4548,4548,4548,4548,4548,4548,03/12/2020 00:00,73.2,89.6,21.3
4549,4549,4549,4549,4549,4549,03/12/2020 01:00,73.7,91.5,21.0
4550,4550,4550,4550,4550,4550,03/12/2020 02:00,94.2,90.1,20.9
4551,4551,4551,4551,4551,4551,03/12/2020 03:00,58.9,89.1,20.7
4552,4552,4552,4552,4552,4552,03/12/2020 04:00,55.2,88.2,20.5
4553,4553,4553,4553,4553,4553,03/12/2020 05:00,54.5,83.6,20.2
4554,4554,4554,4554,4554,4554,03/12/2020 06:00,45.5,81.2,20.1
4555,4555,4555,4555,4555,4555,03/12/2020 07:00,47.2,83.6,19.8
4556,4556,4556,4556,4556,4556,03/12/2020 08:00,43.8,80.5,20.0
4557,4557,4557,4557,4557,4557,03/12/2020 09:00,45.8,78.0,20.2
4558,4558,4558,4558,4558,4558,03/12/2020 10:00,43.4,74.3,20.9
4559,4559,4559,4559,4559,4559,03/12/2020 11:00,43.9,72.5,21.5
4560,4560,4560,4560,4560,4560,03/12/2020 12:00,44.8,72.9,21.7
4561,4561,4561,4561,4561,4561,03/12/2020 13:00,43.1,71.0,22.3
4562,4562,4562,4562,4562,4562,03/12/2020 14:00,42.1,70.2,22.7
4563,4563,4563,4563,4563,4563,03/12/2020 15:00,39.6,69.8,22.8
4564,4564,4564,4564,4564,4564,03/12/2020 16:00,39.9,72.1,22.6
4565,4565,4565,4565,4565,4565,03/12/2020 17:00,41.5,74.1,22.7
4566,4566,4566,4566,4566,4566,03/12/2020 18:00,44.2,75.2,21.9
4567,4567,4567,4567,4567,4567,03/12/2020 19:00,42.5,75.6,21.3
4568,4568,4568,4568,4568,4568,03/12/2020 20:00,43.6,77.4,20.7
4569,4569,4569,4569,4569,4569,03/12/2020 21:00,41.6,77.3,20.4
4570,4570,4570,4570,4570,4570,03/12/2020 22:00,37.8,76.1,20.0
4571,4571,4571,4571,4571,4571,03/12/2020 23:00,36.1,75.9,19.7
4572,4572,4572,4572,4572,4572,04/12/2020 00:00,33.1,76.1,19.3
4573,4573,4573,4573,4573,4573,04/12/2020 01:00,32.0,76.0,19.1
4574,4574,4574,4574,4574,4574,04/12/2020 02:00,30.8,76.9,18.6
4575,4575,4575,4575,4575,4575,04/12/2020 03:00,37.0,77.6,18.4
4576,4576,4576,4576,4576,4576,04/12/2020 04:00,37.4,77.5,18.3
4577,4577,4577,4577,4577,4577,04/12/2020 05:00,31.0,76.5,18.2
4578,4578,4578,4578,4578,4578,04/12/2020 06:00,29.6,76.8,17.9
4579,4579,4579,4579,4579,4579,04/12/2020 07:00,31.4,78.0,17.3
4580,4580,4580,4580,4580,4580,04/12/2020 08:00,32.0,76.2,17.7
4581,4581,4581,4581,4581,4581,04/12/2020 09:00,33.7,75.5,18.0
4582,4582,4582,4582,4582,4582,04/12/2020 10:00,32.7,71.3,19.6
4583,4583,4583,4583,4583,4583,04/12/2020 11:00,32.0,65.7,21.7
4584,4584,4584,4584,4584,4584,04/12/2020 12:00,30.4,68.1,21.1
4585,4585,4585,4585,4585,4585,04/12/2020 13:00,28.9,67.2,21.4
4586,4586,4586,4586,4586,4586,04/12/2020 14:00,28.7,66.7,21.7
4587,4587,4587,4587,4587,4587,04/12/2020 15:00,30.2,67.9,21.5
4588,4588,4588,4588,4588,4588,04/12/2020 16:00,31.7,68.4,21.5
4589,4589,4589,4589,4589,4589,04/12/2020 17:00,41.5,73.6,21.3
4590,4590,4590,4590,4590,4590,04/12/2020 18:00,43.8,74.2,21.2
4591,4591,4591,4591,4591,4591,04/12/2020 19:00,44.3,77.7,20.8
4592,4592,4592,4592,4592,4592,04/12/2020 20:00,43.5,78.7,20.5
4593,4593,4593,4593,4593,4593,04/12/2020 21:00,43.1,77.9,20.2
4594,4594,4594,4594,4594,4594,04/12/2020 22:00,34.6,73.2,19.4
4595,4595,4595,4595,4595,4595,04/12/2020 23:00,33.3,73.2,18.6
4596,4596,4596,4596,4596,4596,05/12/2020 00:00,31.0,73.3,17.7
4597,4597,4597,4597,4597,4597,05/12/2020 01:00,32.1,75.6,16.9
4598,4598,4598,4598,4598,4598,05/12/2020 02:00,48.1,76.6,16.6
4599,4599,4599,4599,4599,4599,05/12/2020 03:00,58.0,76.8,16.2
4600,4600,4600,4600,4600,4600,05/12/2020 04:00,46.9,78.5,16.0
4601,4601,4601,4601,4601,4601,05/12/2020 05:00,54.6,79.2,15.9
4602,4602,4602,4602,4602,4602,05/12/2020 06:00,33.8,78.5,15.7
4603,4603,4603,4603,4603,4603,05/12/2020 07:00,30.9,77.8,15.7
4604,4604,4604,4604,4604,4604,05/12/2020 08:00,32.5,77.6,15.7
4605,4605,4605,4605,4605,4605,05/12/2020 09:00,33.5,75.3,16.1
4606,4606,4606,4606,4606,4606,05/12/2020 10:00,33.9,72.5,16.9
4607,4607,4607,4607,4607,4607,05/12/2020 11:00,35.6,68.6,18.8
4608,4608,4608,4608,4608,4608,05/12/2020 12:00,34.8,68.1,19.2
4609,4609,4609,4609,4609,4609,05/12/2020 13:00,33.7,68.4,19.5
4610,4610,4610,4610,4610,4610,05/12/2020 14:00,33.6,68.0,19.9
4611,4611,4611,4611,4611,4611,05/12/2020 15:00,32.1,68.2,20.1
4612,4612,4612,4612,4612,4612,05/12/2020 16:00,34.4,70.4,20.0
4613,4613,4613,4613,4613,4613,05/12/2020 17:00,36.4,71.2,19.9
4614,4614,4614,4614,4614,4614,05/12/2020 18:00,42.1,72.7,19.7
